[15, 45, 15, 16, 40587.26783848586, 38.09375, 58897555.766156524, 515.3737447407735, 196, 0.026251025430680888, 3272086.4314531405, 1546121.2342223206, 53, 143, 16, 23, 60]
[9, 57, 7, 70, 198308.5708607775, 180.35714285714286, 6450719806.603289, 11922.122414844362, 835, 0.005544554455445544, 358373322.5890716, 35766367.244533084, 202, 633, 14, 25, 66]
[1, 17, 3, 8, 4746.381958420467, 16.0, 1215073.7813556395, 25.31403711157582, 56, 0.0625, 67504.09896420219, 75942.11133472747, 16, 40, 6, 12, 18]
[5, 19, 2, 16, 81569.36004218517, 105.33333333333333, 905021112.9302714, 2863.9908637033905, 437, 0.00949367088607595, 50278950.71834841, 8591972.591110172, 158, 279, 15, 20, 24]
[1, 13, 0, 4, 8362.536679684481, 11.227272727272728, 1054111.5708489062, 31.296159998213135, 59, 0.08906882591093117, 58561.75393605034, 93888.4799946394, 19, 40, 11, 13, 14]
[0, 16, 2, 6, 36011.442136079124, 136.0, 666067633.7489195, 1632.51871016892, 353, 0.007352941176470588, 37003757.43049553, 4897556.13050676, 153, 200, 9, 16, 16]
[8, 17, 0, 7, 6181.841575490467, 20.0, 2472736.6301961867, 41.21227716993645, 68, 0.05, 137374.2572331215, 123636.83150980934, 16, 52, 6, 15, 25]
[4, 18, 3, 8, 10670.621310045619, 11.0, 1291145.1785155197, 39.12561147016727, 68, 0.09090909090909091, 71730.28769530664, 117376.8344105018, 14, 54, 7, 11, 22]
[3, 67, 15, 43, 159136.30110615835, 182.76923076923077, 5315883165.641892, 9695.073113544417, 756, 0.005471380471380472, 295326842.5356607, 29085219.34063325, 176, 580, 13, 27, 70]
[1, 47, 2, 39, 156742.8712887769, 65.625, 675035217.1713926, 3428.7503094419944, 487, 0.015238095238095238, 37501956.50952181, 10286250.928325983, 50, 437, 8, 21, 48]
[3, 9, 0, 2, 3955.4966973591686, 10.5625, 441300.5514581063, 13.926644621952073, 42, 0.09467455621301775, 24516.697303228128, 41779.93386585622, 13, 29, 8, 13, 12]
[13, 39, 8, 12, 73179.7841235608, 130.88235294117646, 1253583628.985132, 3192.647444606329, 449, 0.007640449438202248, 69643534.94361845, 9577942.333818987, 178, 271, 17, 25, 52]
[11, 26, 1, 17, 20023.181252152874, 45.125, 40772515.68690335, 301.1820180011328, 161, 0.0221606648199446, 2265139.7603835193, 903546.0540033984, 38, 123, 8, 19, 37]
[50, 128, 57, 61, 339112.9508061718, 33.425925925925924, 378888364.7291763, 3778.3881247230875, 480, 0.029916897506925208, 21049353.59606535, 11335164.374169262, 95, 385, 27, 19, 178]
[62, 158, 72, 76, 546897.6616342511, 34.25757575757576, 641828976.3295109, 6245.129358358797, 597, 0.0291906236178682, 35657165.351639494, 18735388.07507639, 119, 478, 33, 19, 220]
[54, 138, 62, 66, 402141.57690079504, 33.741379310344826, 457830415.0273285, 4522.937160889976, 519, 0.02963719979560552, 25435023.057073805, 13568811.482669929, 103, 416, 29, 19, 192]
[38, 98, 42, 46, 185666.6687033394, 32.11904761904762, 191539903.272679, 1987.812191117499, 363, 0.031134173461823574, 10641105.737371055, 5963436.573352497, 71, 292, 21, 19, 136]
[30, 78, 32, 36, 111416.84805123463, 30.73529411764706, 105250850.77262068, 1141.476531505296, 285, 0.03253588516746411, 5847269.487367815, 3424429.594515888, 55, 230, 17, 19, 108]
[62, 158, 72, 78, 558818.7202882927, 34.25757575757576, 655819310.1879953, 6381.258215009242, 603, 0.0291906236178682, 36434406.1215553, 19143774.645027727, 119, 484, 33, 19, 220]
[66, 168, 77, 81, 628891.8006363802, 34.47142857142857, 747299163.8244015, 7226.266261598026, 636, 0.029009531703273934, 41516620.21246675, 21678798.784794077, 127, 509, 35, 19, 234]
[58, 148, 67, 71, 471357.5822973053, 34.016129032258064, 545406460.5895215, 5344.586779919446, 558, 0.02939781887150308, 30300358.921640083, 16033760.339758337, 111, 447, 31, 19, 206]
[42, 108, 47, 51, 231032.77892126443, 32.630434782608695, 245991059.5190868, 2512.9000084117242, 402, 0.030646235842771485, 13666169.9732826, 7538700.025235172, 79, 323, 23, 19, 150]
[46, 118, 52, 56, 282127.53481141524, 33.06, 308355126.1066097, 3109.045433621796, 441, 0.030248033877797943, 17130840.339256093, 9327136.300865388, 87, 354, 25, 19, 164]
[26, 68, 27, 31, 82148.43172625666, 29.766666666666666, 72787983.03519072, 815.0949947949688, 246, 0.0335946248600224, 4043776.8352883733, 2445284.9843849065, 47, 199, 15, 19, 94]
[34, 88, 37, 41, 145856.41472935927, 31.5, 144726027.51520675, 1531.4923546582725, 324, 0.031746031746031744, 8040334.8619559305, 4594477.063974817, 63, 261, 19, 19, 122]
[66, 168, 77, 83, 641745.7832016686, 34.47142857142857, 762573286.3572972, 7373.964642217268, 642, 0.029009531703273934, 42365182.5754054, 22121893.926651806, 127, 515, 35, 19, 234]
[4, 33, 2, 17, 18803.48317940367, 38.57142857142857, 27974978.03629648, 241.75906944947573, 138, 0.025925925925925925, 1554165.4464609155, 725277.2083484272, 40, 98, 14, 27, 37]
[4, 14, 0, 4, 3668.3747830530338, 20.4, 1526630.8497153507, 24.94494852476063, 54, 0.049019607843137254, 84812.82498418615, 74834.84557428189, 12, 42, 5, 17, 18]
[13, 35, 0, 24, 19061.423662507346, 63.25000000000001, 76256416.70083955, 401.8783488845299, 181, 0.015810276679841896, 4236467.594491086, 1205635.0466535897, 46, 135, 8, 22, 48]
[5, 30, 0, 18, 23864.694818623866, 44.86363636363637, 48033565.88174379, 356.885663423966, 170, 0.022289766970618033, 2668531.437874655, 1070656.990271898, 47, 123, 11, 21, 35]
[2, 29, 0, 12, 14203.093959793618, 52.0, 38405166.06728194, 246.18696196975603, 143, 0.019230769230769232, 2133620.337071219, 738560.885909268, 39, 104, 9, 24, 31]
[2, 29, 0, 12, 14062.09021725531, 53.333333333333336, 39998834.395748444, 249.99271497342775, 144, 0.01875, 2222157.466430469, 749978.1449202832, 40, 104, 9, 24, 31]
[3, 56, 0, 31, 16709.19687373222, 122.83333333333334, 252108826.57522935, 684.1487831078136, 233, 0.008141112618724558, 14006045.920846075, 2052446.349323441, 67, 166, 6, 22, 59]
[4, 40, 9, 11, 11741.145781366087, 64.28571428571429, 48522082.05564557, 251.59598102927333, 145, 0.015555555555555555, 2695671.225313643, 754787.94308782, 36, 109, 7, 25, 44]
[3, 32, 0, 14, 13185.923066657939, 49.875, 32800189.658359542, 219.21597098318824, 138, 0.020050125313283207, 1822232.7587977524, 657647.9129495648, 38, 100, 8, 21, 35]
[4, 28, 5, 9, 10025.23682601753, 42.625, 18214758.802596007, 142.44190656966575, 113, 0.02346041055718475, 1011931.044588667, 427325.71970899723, 31, 82, 8, 22, 32]
[4, 26, 0, 14, 14544.348733360544, 51.11111111111111, 37994866.5676431, 247.79260804984628, 144, 0.01956521739130435, 2110825.9204246164, 743377.8241495389, 40, 104, 9, 23, 30]
[3, 32, 0, 14, 13185.923066657939, 49.875, 32800189.658359542, 219.21597098318824, 138, 0.020050125313283207, 1822232.7587977524, 657647.9129495648, 38, 100, 8, 21, 35]
[5, 24, 0, 10, 13298.957975220306, 45.0, 26930389.899821118, 199.48436962830456, 129, 0.022222222222222223, 1496132.7722122844, 598453.1088849137, 36, 93, 10, 25, 29]
[3, 32, 0, 14, 13185.923066657939, 49.875, 32800189.658359542, 219.21597098318824, 138, 0.020050125313283207, 1822232.7587977524, 657647.9129495648, 38, 100, 8, 21, 35]
[2, 19, 0, 9, 6587.353717505016, 47.916666666666664, 15124609.880903441, 105.21467743237177, 99, 0.020869565217391306, 840256.1044946356, 315644.0322971153, 25, 74, 6, 23, 21]
[5, 42, 0, 27, 45888.703532109364, 53.25, 130120286.90926684, 814.5244876949412, 245, 0.018779342723004695, 7228904.828292603, 2443573.4630848235, 71, 174, 14, 21, 47]
[5, 32, 0, 12, 17345.536831469744, 46.2, 37023007.634562284, 267.1212672046341, 149, 0.021645021645021644, 2056833.7574756825, 801363.8016139022, 42, 107, 10, 22, 37]
[2, 50, 8, 18, 15302.895836856402, 77.77777777777779, 92573073.58098316, 396.7417439184993, 177, 0.012857142857142857, 5142948.532276843, 1190225.2317554979, 56, 121, 9, 25, 52]
[3, 51, 0, 28, 15240.026768093501, 111.83333333333333, 190602358.11369962, 568.1143311883744, 214, 0.00894187779433681, 10589019.895205535, 1704342.9935651233, 61, 153, 6, 22, 54]
[3, 21, 0, 10, 6968.590855714124, 45.83333333333333, 14638880.096205015, 106.46458251785465, 100, 0.02181818181818182, 813271.1164558341, 319393.74755356397, 25, 75, 6, 22, 24]
[3, 51, 0, 28, 15240.026768093501, 111.83333333333333, 190602358.11369962, 568.1143311883744, 214, 0.00894187779433681, 10589019.895205535, 1704342.9935651233, 61, 153, 6, 22, 54]
[2, 25, 0, 12, 12804.066396172784, 53.333333333333336, 36420455.52689148, 227.6278470430717, 138, 0.01875, 2023358.6403828599, 682883.5411292152, 40, 98, 9, 24, 27]
[2, 42, 0, 20, 23831.207890706715, 80.39999999999999, 154048740.7987907, 638.6763714709399, 220, 0.012437810945273632, 8558263.377710594, 1916029.1144128197, 67, 153, 10, 24, 44]
[3, 22, 0, 11, 12520.261103817591, 40.0, 20032417.766108144, 166.93681471756787, 119, 0.025, 1112912.0981171192, 500810.4441527036, 32, 87, 10, 25, 25]
[5, 46, 0, 30, 55046.13203759919, 55.3, 168336025.9228617, 1014.683700559745, 270, 0.018083182640144666, 9352001.440158984, 3044051.101679235, 79, 191, 15, 21, 51]
[5, 55, 0, 38, 78473.02843886643, 60.529411764705884, 287510241.8866359, 1583.3087502665405, 329, 0.01652089407191448, 15972791.215924216, 4749926.250799621, 98, 231, 17, 21, 60]
[5, 50, 0, 33, 65148.36228959872, 57.09375, 212363874.79390424, 1239.8547698239256, 295, 0.01751505199781062, 11797993.04410579, 3719564.3094717767, 87, 208, 16, 21, 55]
[3, 31, 0, 16, 9594.020955521959, 67.83333333333333, 44145554.923923805, 216.93147382763541, 138, 0.014742014742014743, 2452530.829106878, 650794.4214829062, 37, 101, 6, 22, 34]
[5, 32, 0, 13, 17488.916215536585, 48.3, 40799717.75006315, 281.57155107013904, 152, 0.020703933747412008, 2266650.9861146193, 844714.6532104171, 42, 110, 10, 23, 37]
[5, 27, 0, 16, 11767.84098554223, 73.92857142857143, 64316354.38641569, 289.9932242865764, 156, 0.01352657004830918, 3573130.799245316, 869979.6728597292, 45, 111, 7, 23, 32]
[36, 130, 83, 27, 95066.15559319491, 233.7, 5192103683.369699, 7405.653520709883, 638, 0.004278990158322636, 288450204.6316499, 22216960.56212965, 246, 392, 20, 38, 166]
[2, 19, 0, 7, 7047.874483524272, 43.33333333333333, 13234342.08572891, 101.80263142868394, 99, 0.023076923076923078, 735241.2269849394, 305407.8942860518, 26, 73, 6, 20, 21]
[2, 42, 0, 20, 23714.618793022877, 81.6, 157905212.1104704, 645.0376311702222, 221, 0.012254901960784314, 8772511.783915022, 1935112.8935106667, 68, 153, 10, 24, 44]
[5, 24, 0, 9, 15005.242636636865, 37.5, 21101122.45777059, 187.5655329579608, 125, 0.02666666666666667, 1172284.580987255, 562696.5988738824, 33, 92, 11, 25, 29]
[3, 41, 0, 22, 12365.160125660143, 89.83333333333333, 99787185.69074751, 370.26785042948984, 176, 0.011131725417439703, 5543732.538374862, 1110803.5512884695, 49, 127, 6, 22, 44]
[2, 17, 0, 8, 8292.497608043179, 36.0, 10747076.900023961, 99.50997129651815, 97, 0.027777777777777776, 597059.827779109, 298529.91388955445, 24, 73, 7, 21, 19]
[4, 24, 0, 13, 10364.968683179322, 56.57142857142858, 33171284.265743848, 195.45369516852435, 131, 0.017676767676767676, 1842849.125874658, 586361.0855055731, 36, 95, 7, 22, 28]
[5, 22, 0, 12, 13494.07005683592, 36.166666666666664, 17650618.46962074, 162.67851124074414, 120, 0.027649769585253458, 980589.9149789299, 488035.53372223245, 31, 89, 9, 21, 27]
[9, 52, 7, 28, 37580.08969243354, 85.57692307692308, 275214395.75976896, 1071.9961482777517, 275, 0.011685393258426966, 15289688.653320499, 3215988.444833255, 89, 186, 13, 25, 61]
[3, 46, 0, 25, 13791.24771437883, 100.83333333333333, 140220595.68487528, 463.53915928884396, 195, 0.009917355371900827, 7790033.093604182, 1390617.4778665318, 55, 140, 6, 22, 49]
[3, 56, 0, 31, 16709.19687373222, 122.83333333333334, 252108826.57522935, 684.1487831078136, 233, 0.008141112618724558, 14006045.920846075, 2052446.349323441, 67, 166, 6, 22, 59]
[2, 25, 4, 8, 7768.921093924745, 37.14285714285714, 10717940.121414546, 96.18664211525875, 96, 0.026923076923076925, 595441.1178563636, 288559.92634577624, 26, 70, 7, 20, 27]
[2, 22, 0, 10, 10249.086010539262, 53.42857142857143, 29257166.424697757, 182.5313413305564, 127, 0.01871657754010695, 1625398.1347054308, 547594.0239916692, 34, 93, 7, 22, 24]
[8, 47, 7, 23, 31820.872856664915, 73.07692307692308, 169930992.6221307, 775.1238259956838, 237, 0.01368421052631579, 9440610.701229483, 2325371.4779870515, 76, 161, 13, 25, 55]
[2, 42, 0, 20, 23180.73805674967, 85.0, 167480832.46001637, 656.787578274574, 222, 0.011764705882352941, 9304490.692223132, 1970362.734823722, 68, 154, 10, 25, 44]
[3, 19, 0, 7, 7332.029320412018, 39.285714285714285, 11316014.63992161, 96.01466967206214, 95, 0.025454545454545455, 628667.479995645, 288044.0090161864, 25, 70, 7, 22, 22]
[3, 19, 0, 7, 8470.356445717662, 37.5, 11911438.75179046, 105.87945557147076, 98, 0.02666666666666667, 661746.5973216923, 317638.3667144123, 25, 73, 8, 24, 22]
[3, 21, 0, 10, 6968.590855714124, 45.83333333333333, 14638880.096205015, 106.46458251785465, 100, 0.02181818181818182, 813271.1164558341, 319393.74755356397, 25, 75, 6, 22, 24]
[3, 32, 0, 14, 13185.923066657939, 49.875, 32800189.658359542, 219.21597098318824, 138, 0.020050125313283207, 1822232.7587977524, 657647.9129495648, 38, 100, 8, 21, 35]
[4, 36, 0, 15, 20277.59451272534, 52.8, 56530689.086356215, 356.885663423966, 170, 0.01893939393939394, 3140593.8381309006, 1070656.990271898, 48, 122, 10, 22, 40]
[3, 32, 0, 14, 13267.258434442669, 47.5, 29934251.84271127, 210.06492521200892, 136, 0.021052631578947368, 1663013.9912617372, 630194.7756360268, 38, 98, 8, 20, 35]
[4, 24, 0, 13, 10364.968683179322, 56.57142857142858, 33171284.265743848, 195.45369516852435, 131, 0.017676767676767676, 1842849.125874658, 586361.0855055731, 36, 95, 7, 22, 28]
[2, 20, 0, 7, 7083.853994820539, 41.07142857142857, 11949485.852232352, 96.98133445290024, 95, 0.02434782608695652, 663860.3251240195, 290944.0033587007, 25, 70, 7, 23, 22]
[3, 19, 0, 7, 7625.317681277577, 39.42857142857142, 11854412.238551034, 100.21846095393387, 96, 0.025362318840579712, 658578.4576972796, 300655.3828618016, 23, 73, 7, 24, 22]
[5, 47, 0, 32, 56958.31812628659, 57.400000000000006, 187663988.229764, 1089.8024868162834, 279, 0.017421602787456445, 10425777.123875778, 3269407.4604488504, 82, 197, 15, 21, 52]
[5, 54, 0, 36, 76216.28222635902, 58.67647058823529, 262407187.42903504, 1490.7008141331983, 320, 0.017042606516290727, 14578177.079390835, 4472102.442399595, 95, 225, 17, 21, 59]
[2, 17, 0, 7, 5740.638135306832, 34.833333333333336, 6965467.066342714, 66.65518723772932, 81, 0.028708133971291867, 386970.39257459523, 199965.56171318798, 19, 62, 6, 22, 19]
[5, 43, 0, 29, 47632.83085049625, 55.5, 146721027.22724107, 881.2073707341806, 254, 0.018018018018018018, 8151168.17929117, 2643622.112202542, 74, 180, 14, 21, 48]
[2, 27, 0, 12, 12453.15184801145, 50.55555555555556, 31828564.95474779, 209.8586700313041, 132, 0.01978021978021978, 1768253.6085970993, 629576.0100939122, 35, 97, 9, 26, 29]
[3, 32, 0, 14, 13185.923066657939, 49.875, 32800189.658359542, 219.21597098318824, 138, 0.020050125313283207, 1822232.7587977524, 657647.9129495648, 38, 100, 8, 21, 35]
[3, 19, 0, 7, 7332.029320412018, 39.285714285714285, 11316014.63992161, 96.01466967206214, 95, 0.025454545454545455, 628667.479995645, 288044.0090161864, 25, 70, 7, 22, 22]
[5, 39, 8, 11, 11741.145781366087, 64.28571428571429, 48522082.05564557, 251.59598102927333, 145, 0.015555555555555555, 2695671.225313643, 754787.94308782, 36, 109, 7, 25, 44]
[37, 135, 83, 31, 119001.90294155806, 214.78260869565216, 5489744496.454832, 8519.846384511548, 677, 0.00465587044534413, 304985805.3586018, 25559539.153534643, 260, 417, 23, 38, 172]
[4, 38, 0, 24, 37654.38924771982, 50.88461538461538, 97496404.55262156, 638.6763714709399, 220, 0.019652305366591082, 5416466.919590087, 1916029.1144128197, 63, 157, 13, 21, 42]
[3, 26, 0, 13, 8258.853698000457, 56.83333333333333, 26676326.857144196, 156.4593950565642, 119, 0.017595307917888565, 1482018.158730233, 469378.1851696926, 31, 88, 6, 22, 29]
[3, 46, 0, 25, 13791.24771437883, 100.83333333333333, 140220595.68487528, 463.53915928884396, 195, 0.009917355371900827, 7790033.093604182, 1390617.4778665318, 55, 140, 6, 22, 49]
[5, 51, 0, 35, 67231.42733680274, 59.06249999999999, 234528692.95878223, 1323.6187256933035, 304, 0.016931216931216932, 13029371.831043458, 3970856.177079911, 90, 214, 16, 21, 56]
[5, 27, 0, 17, 19360.58460116374, 44.1, 37652658.538189255, 284.60059363710695, 154, 0.022675736961451247, 2091814.3632327365, 853801.7809113209, 42, 112, 10, 21, 32]
[5, 31, 0, 20, 25120.746233452992, 47.72727272727273, 57222360.99665687, 399.64823553220674, 179, 0.02095238095238095, 3179020.055369826, 1198944.7065966201, 50, 129, 11, 21, 36]
[3, 32, 0, 14, 13185.923066657939, 49.875, 32800189.658359542, 219.21597098318824, 138, 0.020050125313283207, 1822232.7587977524, 657647.9129495648, 38, 100, 8, 21, 35]
[2, 29, 0, 11, 14690.188190546618, 49.83333333333333, 36481042.06730717, 244.02034827630214, 143, 0.020066889632107024, 2026724.5592948426, 732061.0448289064, 39, 104, 9, 23, 31]
[3, 36, 0, 19, 10964.73951850688, 78.83333333333333, 68142505.77044517, 288.1289884585419, 157, 0.012684989429175475, 3785694.7650247314, 864386.9653756258, 43, 114, 6, 22, 39]
[3, 21, 0, 10, 8655.456553931004, 42.42857142857143, 15581411.574810203, 122.41288554845276, 106, 0.02356902356902357, 865633.9763783446, 367238.6566453583, 27, 79, 7, 22, 24]
[5, 35, 0, 23, 31737.00718204421, 50.75, 81740645.56030375, 536.8843714962479, 204, 0.019704433497536946, 4541146.9755724305, 1610653.1144887437, 58, 146, 12, 21, 40]
[2, 23, 0, 7, 9606.429350613602, 37.375, 13419131.09959698, 119.68009899306114, 104, 0.026755852842809364, 745507.2833109433, 359040.2969791834, 26, 78, 8, 23, 25]
[2, 16, 0, 8, 6759.895018711203, 42.16666666666667, 12019281.118130153, 95.01407998521859, 95, 0.023715415019762844, 667737.8398961197, 285042.23995565576, 23, 72, 6, 22, 18]
[3, 32, 0, 14, 13185.923066657939, 49.875, 32800189.658359542, 219.21597098318824, 138, 0.020050125313283207, 1822232.7587977524, 657647.9129495648, 38, 100, 8, 21, 35]
[3, 36, 0, 19, 10964.73951850688, 78.83333333333333, 68142505.77044517, 288.1289884585419, 157, 0.012684989429175475, 3785694.7650247314, 864386.9653756258, 43, 114, 6, 22, 39]
[9, 47, 7, 23, 31820.872856664915, 73.07692307692308, 169930992.6221307, 775.1238259956838, 237, 0.01368421052631579, 9440610.701229483, 2325371.4779870515, 76, 161, 13, 25, 56]
[3, 18, 0, 7, 7133.7008865805565, 42.714285714285715, 13015510.060432415, 101.5703126232184, 97, 0.023411371237458192, 723083.8922462453, 304710.9378696552, 26, 71, 7, 23, 21]
[4, 39, 0, 26, 39233.250126389394, 53.30769230769231, 111489521.53815608, 697.1446753227654, 229, 0.01875901875901876, 6193862.307675337, 2091434.025968296, 66, 163, 13, 21, 43]
[5, 23, 0, 14, 14432.917631379072, 39.666666666666664, 22709394.06421767, 190.83524423712328, 129, 0.025210084033613446, 1261633.0035676484, 572505.7327113699, 34, 95, 9, 21, 28]
[3, 26, 0, 13, 8258.853698000457, 56.83333333333333, 26676326.857144196, 156.4593950565642, 119, 0.017595307917888565, 1482018.158730233, 469378.1851696926, 31, 88, 6, 22, 29]
[4, 16, 0, 6, 5608.620367980384, 31.5, 5565153.560128536, 58.89051386379403, 77, 0.031746031746031744, 309175.19778491865, 176671.5415913821, 18, 59, 6, 21, 20]
[2, 17, 0, 7, 7139.730174098314, 41.14285714285714, 12085668.970620623, 97.91629953049116, 95, 0.024305555555555556, 671426.053923368, 293748.89859147347, 24, 71, 7, 24, 19]
[3, 24, 5, 7, 9172.53394705291, 41.6875, 15940466.621759465, 127.46000297258942, 107, 0.0239880059970015, 885581.478986637, 382380.00891776825, 29, 78, 8, 23, 27]
[3, 28, 0, 12, 14690.188190546618, 49.83333333333333, 36481042.06730717, 244.02034827630214, 143, 0.020066889632107024, 2026724.5592948426, 732061.0448289064, 39, 104, 9, 23, 31]
[3, 31, 0, 16, 9594.020955521959, 67.83333333333333, 44145554.923923805, 216.93147382763541, 138, 0.014742014742014743, 2452530.829106878, 650794.4214829062, 37, 101, 6, 22, 34]
[3, 41, 0, 22, 12365.160125660143, 89.83333333333333, 99787185.69074751, 370.26785042948984, 176, 0.011131725417439703, 5543732.538374862, 1110803.5512884695, 49, 127, 6, 22, 44]
[1, 41, 5, 13, 15704.283093214644, 50.400000000000006, 39891391.74206012, 263.83195596600603, 147, 0.01984126984126984, 2216188.430114451, 791495.8678980181, 42, 105, 10, 24, 42]
[5, 34, 0, 21, 30320.737800683823, 48.125, 70223302.50791186, 486.3951688859696, 195, 0.02077922077922078, 3901294.583772881, 1459185.506657909, 55, 140, 12, 21, 39]
[5, 26, 0, 15, 18263.08983037937, 40.95, 30625420.994287744, 249.29117618467842, 145, 0.02442002442002442, 1701412.2774604303, 747873.5285540352, 39, 106, 10, 21, 31]
[3, 16, 0, 7, 5740.638135306832, 34.833333333333336, 6965467.066342714, 66.65518723772932, 81, 0.028708133971291867, 386970.39257459523, 199965.56171318798, 19, 62, 6, 22, 19]
[2, 22, 0, 10, 10196.174832013046, 51.857142857142854, 27419178.804888308, 176.24816495336836, 125, 0.01928374655647383, 1523287.7113826838, 528744.4948601051, 33, 92, 7, 22, 24]
[4, 23, 1, 8, 10316.992963692635, 34.125, 12014299.509235132, 117.35579496200373, 104, 0.029304029304029304, 667461.0838463963, 352067.3848860112, 26, 78, 8, 21, 27]
[4, 25, 0, 10, 13418.428643181409, 47.27777777777777, 29992714.326606847, 211.46449583976627, 134, 0.021151586368977675, 1666261.9070337138, 634393.4875192988, 37, 97, 9, 23, 29]
[3, 32, 0, 14, 13185.923066657939, 49.875, 32800189.658359542, 219.21597098318824, 138, 0.020050125313283207, 1822232.7587977524, 657647.9129495648, 38, 100, 8, 21, 35]
[24, 91, 0, 44, 96445.09296270381, 177.5, 3038623210.1561866, 5706.334666959975, 578, 0.005633802816901409, 168812400.5642326, 17119004.000879925, 213, 365, 18, 30, 115]
[22, 86, 0, 39, 93941.08314212205, 174.16666666666666, 2849611425.5076623, 5453.80177130653, 566, 0.005741626794258373, 158311745.8615368, 16361405.31391959, 209, 357, 18, 30, 108]
[7, 26, 0, 10, 49958.5045616381, 140.46153846153845, 985653507.4305352, 2339.082803321825, 398, 0.007119386637458927, 54758528.190585285, 7017248.409965475, 166, 232, 13, 22, 33]
[43, 151, 5, 54, 226905.23771667597, 216.58928571428572, 10644333156.005426, 16381.747787295018, 908, 0.004617033555940308, 591351842.0003015, 49145243.361885056, 311, 597, 28, 39, 194]
[6, 26, 1, 19, 50221.97897975713, 167.70833333333331, 1412547653.1404996, 2807.5481304655896, 433, 0.005962732919254659, 78474869.61891665, 8422644.391396768, 175, 258, 12, 23, 32]
[9, 25, 4, 7, 62327.10260962192, 104.5, 680627542.2727238, 2171.0607409018303, 386, 0.009569377990430622, 37812641.237373546, 6513182.222705491, 165, 221, 15, 19, 34]
[37, 136, 0, 49, 209651.99218268986, 188.0, 7409940011.70499, 13138.191510115232, 825, 0.005319148936170213, 411663333.9836106, 39414574.53034569, 282, 543, 27, 36, 173]
[37, 145, 0, 54, 240370.20666240554, 191.17241379310343, 8784783933.748478, 15317.384203866395, 883, 0.005230880230880231, 488043551.8749154, 45952152.611599185, 308, 575, 29, 36, 182]
